DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,T2,Arrival,International,160993
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,T5,Departure,International,1229
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,T3,Arrival,Domestic,279427
08/10/2018 06:01:24 AM,06/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,119934
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T8,Departure,Domestic,166571
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,T6,Arrival,International,3945
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T5,Arrival,International,32634
10/29/2018 10:20:51 AM,08/01/2018 12:00:00 AM,TBIT,Arrival,International,875712
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,T5,Departure,Domestic,302379
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,T6,Departure,International,76887
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,T4,Arrival,International,35092
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,T7,Departure,International,38032
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T3,Departure,Domestic,187429
05/10/2019 06:01:23 AM,04/01/2019 12:00:00 AM,T1,Departure,Domestic,410231
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T2,Arrival,International,192710
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,T1,Departure,Domestic,356612
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,T4,Departure,International,37848
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,T4,Departure,International,49012
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,T6,Arrival,International,67339
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,T3,Departure,Domestic,215106
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,T3,Arrival,Domestic,352023
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,T6,Arrival,International,12071
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,T2,Arrival,International,224343
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,T7,Arrival,Domestic,314898
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,T4,Departure,International,38005
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,TBIT,Departure,Domestic,5012
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,T7,Departure,International,31668
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,T6,Arrival,Domestic,219942
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,T3,Departure,International,58056
04/29/2019 01:10:30 PM,01/01/2019 12:00:00 AM,T1,Departure,International,6479
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,T6,Departure,International,13654
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,T4,Departure,Domestic,358547
02/02/2021 08:17:02 AM,12/01/2020 12:00:00 AM,T5,Arrival,Domestic,151081
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,635
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,T2,Arrival,Domestic,17744
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T4,Departure,Domestic,374238
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,T6,Departure,International,16012
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,T5,Arrival,International,26363
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,T2,Departure,Domestic,16511
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,T3,Arrival,Domestic,97968
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T5,Arrival,Domestic,438808
04/18/2018 03:12:41 PM,12/01/2017 12:00:00 AM,T5,Departure,Domestic,375843
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,T3,Departure,Domestic,191660
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,T3,Arrival,Domestic,348692
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,T6,Departure,Domestic,257620
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,T6,Arrival,Domestic,242067
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,T4,Arrival,International,5995
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,T2,Arrival,Domestic,96323
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,T5,Departure,International,143
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,121861
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,T4,Departure,International,40821
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,T3,Arrival,Domestic,164666
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,T6,Arrival,International,11306
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,T8,Departure,International,5393
01/10/2020 06:01:24 AM,12/01/2019 12:00:00 AM,T8,Departure,Domestic,150975
05/10/2020 06:01:34 AM,04/01/2020 12:00:00 AM,T7,Arrival,Domestic,15607
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,T5,Departure,Domestic,261580
01/10/2020 06:01:24 AM,12/01/2019 12:00:00 AM,T7,Departure,Domestic,343315
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,T2,Arrival,International,241065
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T1,Departure,Domestic,378406
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,T6,Departure,International,3622
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T3,Departure,Domestic,328574
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,T3,Departure,International,43242
10/29/2018 10:20:51 AM,06/01/2018 12:00:00 AM,TBIT,Arrival,International,795067
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,T5,Arrival,Domestic,376621
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,T8,Departure,Domestic,120423
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,T3,Departure,International,20150
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,T1,Arrival,Domestic,379132
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T4,Arrival,International,1021
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,T2,Departure,Domestic,62569
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,T5,Arrival,Domestic,224902
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,212
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,T6,Arrival,International,69319
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,T4,Arrival,Domestic,386235
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,TBIT,Departure,Domestic,20040
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,TBIT,Departure,International,437775
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T4,Departure,International,68545
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,T4,Arrival,Domestic,375711
11/10/2019 06:01:31 AM,10/01/2019 12:00:00 AM,T7,Departure,International,36105
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,TBIT,Arrival,Domestic,204
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,T7,Arrival,International,32615
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,T5,Arrival,Domestic,283053
02/02/2021 08:17:02 AM,12/01/2020 12:00:00 AM,T4,Arrival,International,1304
04/10/2019 06:01:25 AM,03/01/2019 12:00:00 AM,T2,Departure,Domestic,268838
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,T8,Arrival,Domestic,124154
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,T1,Arrival,Domestic,429152
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,57
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,T5,Arrival,Domestic,184288
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,T3,Arrival,Domestic,176948
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,T1,Arrival,Domestic,387739
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,T5,Arrival,Domestic,150001
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,TBIT,Departure,International,372269
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,T2,Departure,International,209660
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,T2,Departure,Domestic,28779
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,T3,Departure,International,47695
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,T6,Arrival,International,525
04/18/2018 03:12:41 PM,03/01/2018 12:00:00 AM,T5,Departure,International,2137
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,T2,Departure,Domestic,31869
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Miscellaneous Terminal,Departure,International,270
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,T5,Departure,Domestic,275123
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,TBIT,Arrival,Domestic,6092
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,5
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,T8,Arrival,International,4026
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,T7,Arrival,International,29077
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,T4,Departure,Domestic,351640
07/11/2018 02:24:22 PM,06/01/2018 12:00:00 AM,T8,Arrival,International,6418
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,T8,Departure,International,8623
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,T5,Departure,Domestic,225567
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,100759
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,T2,Arrival,International,156696
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T6,Arrival,International,73843
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,107807
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,54400
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T8,Departure,Domestic,128636
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T3,Arrival,Domestic,104752
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T7,Departure,Domestic,337180
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T2,Departure,Domestic,345569
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,102267
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,TBIT,Departure,Domestic,127174
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,425
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,TBIT,Departure,International,437277
04/01/2023 12:01:02 AM,02/01/2023 12:00:00 AM,T6,Arrival,International,38857
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T4,Departure,Domestic,201148
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T7,Arrival,International,72786
08/30/2022 11:02:17 AM,06/01/2022 12:00:00 AM,TBIT,Departure,International,425202
09/01/2022 12:00:54 AM,07/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,195692
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T5,Arrival,Domestic,397955
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T5,Departure,Domestic,390714
09/01/2022 12:00:54 AM,07/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,172945
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,International,331
08/10/2022 06:01:11 AM,07/01/2022 12:00:00 AM,T8,Arrival,International,605
08/10/2022 06:01:11 AM,07/01/2022 12:00:00 AM,T1,Arrival,Domestic,297563
08/30/2022 11:02:17 AM,08/01/2021 12:00:00 AM,TBIT,Departure,International,171843
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T2,Arrival,International,27370
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,10034
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T7,Departure,International,61616
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T8,Departure,International,10972
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T3,Arrival,International,131
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T6,Departure,International,110250
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T2,Arrival,Domestic,421889
09/01/2022 12:00:54 AM,05/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,141557
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T6,Departure,Domestic,167119
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T3,Departure,Domestic,97366
08/10/2022 06:01:11 AM,07/01/2022 12:00:00 AM,T1,Departure,Domestic,297786
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T3,Departure,International,4823
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,54505
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T7,Arrival,Domestic,342801
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T5,Arrival,International,325
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T5,Departure,International,22693
08/30/2022 11:02:17 AM,08/01/2021 12:00:00 AM,TBIT,Arrival,International,317907
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T4,Arrival,Domestic,235120
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T2,Departure,International,49774
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T8,Arrival,Domestic,130697
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T4,Departure,International,18538
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T4,Arrival,International,3215
08/30/2022 11:02:17 AM,07/01/2022 12:00:00 AM,T6,Arrival,Domestic,165027
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T4,Arrival,International,3125
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T7,Arrival,International,57170
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T5,Departure,Domestic,386891
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,88467
03/10/2023 06:01:19 AM,02/01/2023 12:00:00 AM,T2,Arrival,International,25104
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T3,Arrival,Domestic,105435
09/10/2022 06:01:10 AM,08/01/2022 12:00:00 AM,T1,Departure,Domestic,296542
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T4,Arrival,Domestic,225031
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T8,Departure,Domestic,120955
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T7,Arrival,Domestic,306678
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T7,Departure,Domestic,310088
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,205174
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T6,Departure,Domestic,165120
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,168
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T5,Arrival,Domestic,388073
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T4,Departure,International,17076
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T2,Departure,International,46192
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T5,Arrival,International,248
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,80994
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T3,Departure,Domestic,98416
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,50616
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,13012
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T2,Departure,Domestic,361971
09/10/2022 06:01:10 AM,08/01/2022 12:00:00 AM,T8,Arrival,International,398
09/10/2022 06:01:10 AM,08/01/2022 12:00:00 AM,T2,Arrival,International,28876
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T7,Departure,International,46316
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,TBIT,Departure,Domestic,119846
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T3,Departure,International,5380
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,49405
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T5,Departure,International,14778
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T8,Arrival,Domestic,123222
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,TBIT,Departure,International,400223
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,International,131
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T4,Departure,Domestic,199820
09/10/2022 06:01:10 AM,08/01/2022 12:00:00 AM,T1,Arrival,Domestic,293891
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T6,Arrival,International,70882
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T2,Arrival,Domestic,420167
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T6,Departure,International,103906
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T8,Departure,International,6714
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,T6,Arrival,Domestic,164768
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,173701
10/10/2022 06:01:16 AM,09/01/2022 12:00:00 AM,T1,Departure,Domestic,273145
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T4,Departure,Domestic,181057
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T5,Departure,Domestic,385576
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,65175
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T2,Arrival,Domestic,407168
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T6,Departure,Domestic,144615
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T5,Arrival,Domestic,370831
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,15180
10/10/2022 06:01:16 AM,09/01/2022 12:00:00 AM,T1,Arrival,Domestic,280078
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T4,Departure,International,17396
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T7,Departure,International,35258
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,170521
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T2,Departure,Domestic,343800
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,172199
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T7,Arrival,International,40043
10/10/2022 06:01:16 AM,09/01/2022 12:00:00 AM,T2,Arrival,International,23023
10/10/2022 06:01:16 AM,09/01/2022 12:00:00 AM,T8,Arrival,International,42
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T5,Departure,International,6892
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,55581
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T4,Arrival,International,3653
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T3,Arrival,Domestic,107366
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,TBIT,Departure,International,376921
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T6,Departure,International,88795
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T8,Arrival,Domestic,113451
04/01/2023 12:01:02 AM,02/01/2023 12:00:00 AM,T5,Arrival,Domestic,342965
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T3,Departure,International,1836
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T8,Departure,International,4554
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T7,Departure,Domestic,292203
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T8,Departure,Domestic,115265
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T6,Arrival,Domestic,145493
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,56595
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T4,Arrival,Domestic,219589
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,60034
10/10/2022 06:01:16 AM,09/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,16
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T6,Arrival,International,59562
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T2,Departure,International,39918
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,TBIT,Departure,Domestic,117069
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T7,Arrival,Domestic,290252
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T3,Departure,Domestic,101654
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,T5,Arrival,International,150
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T5,Departure,Domestic,414705
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,63126
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,173693
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T8,Departure,Domestic,113398
11/10/2022 06:01:11 AM,10/01/2022 12:00:00 AM,T6,Arrival,International,58536
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T7,Arrival,International,41738
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T5,Arrival,Domestic,415277
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,151
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T6,Arrival,Domestic,144104
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,TBIT,Departure,Domestic,81994
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,TBIT,Departure,International,376144
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T3,Arrival,Domestic,277918
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,52800
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T7,Departure,International,36975
11/04/2022 02:28:49 PM,10/01/2022 12:00:00 AM,T1,Departure,Domestic,296024
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,166179
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T5,Departure,International,9042
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T3,Departure,International,19408
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T4,Departure,International,17145
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T4,Arrival,International,2930
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T5,Arrival,International,98
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,63277
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,55619
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T2,Arrival,Domestic,257370
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T7,Departure,Domestic,311081
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T6,Departure,Domestic,144607
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T3,Departure,Domestic,261724
11/10/2022 06:01:11 AM,10/01/2022 12:00:00 AM,T6,Departure,International,87837
11/04/2022 02:28:49 PM,10/01/2022 12:00:00 AM,T1,Arrival,Domestic,300149
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,25923
11/10/2022 06:01:11 AM,10/01/2022 12:00:00 AM,T2,Arrival,International,22435
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,International,159
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T4,Arrival,Domestic,232382
03/10/2023 06:01:19 AM,01/01/2023 12:00:00 AM,T6,Departure,Domestic,142049
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T7,Arrival,Domestic,314089
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T4,Departure,Domestic,199075
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T8,Departure,International,5136
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T2,Departure,Domestic,234999
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T2,Departure,International,36242
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,T8,Arrival,Domestic,113631
12/10/2022 06:01:13 AM,11/01/2022 12:00:00 AM,T2,Arrival,International,23974
12/10/2022 06:01:13 AM,11/01/2022 12:00:00 AM,T1,Arrival,Domestic,276981
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,47433
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,36969
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,161092
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,T5,Departure,Domestic,415807
